road_id,road_name,state,rainfall_last_1h,rainfall_last_24h,forecast_rainfall_6h,forecast_rainfall_12h,forecast_rainfall_24h,severe_weather_flag,historical_incident_count,historical_landslide_count,historical_flood_count,previous_road_closures,road_condition_score,elevation,slope,recent_incident_count,recent_incident_severity_score,current_risk_score,disrupted
6,NH-02 Imphal Lifeline,Manipur,0.5,2.2,0.9,1.8,3.6,False,2,2,0,2,49.7,945.3,15.5,3,75.0,33.7,1
3,NH-229 Sela Pass,Arunachal Pradesh,1.1,5.4,5.3,10.6,21.1,False,12,2,10,0,59.5,3771.0,48.4,0,0.0,23.7,1
3,NH-229 Sela Pass,Arunachal Pradesh,0.5,1.7,0.0,0.1,0.1,False,6,4,2,2,73.9,3746.1,44.9,0,0.0,28.4,1
4,NH-06 Meghalaya Corridor,Meghalaya,1.7,5.8,1.7,3.7,7.8,False,3,2,1,0,60.9,1499.1,24.3,0,0.0,19.2,0
6,NH-02 Imphal Lifeline,Manipur,7.5,32.3,14.0,27.4,45.1,False,2,2,0,1,65.4,994.6,26.5,3,45.0,36.8,0
3,NH-229 Sela Pass,Arunachal Pradesh,120.0,412.9,4.4,9.0,19.6,True,9,9,0,4,57.0,3602.3,44.5,2,45.0,76.7,1
2,NH-13 Trans-Arunachal,Arunachal Pradesh,2.8,13.2,0.0,0.0,0.1,False,5,5,0,1,87.2,1843.9,51.6,0,0.0,35.7,1
8,NH-29 Kohima Mountain,Nagaland,6.6,28.5,0.8,1.7,3.4,False,5,5,0,2,30.9,1497.9,33.4,0,0.0,27.0,0
9,NH-54 Aizawl Ridge,Mizoram,9.2,29.4,36.6,60.4,132.9,True,3,2,1,2,87.5,1113.3,32.6,0,0.0,29.5,1
5,SH-05 Cherrapunjee Highland,Meghalaya,1.7,7.9,2.7,5.5,11.0,False,6,5,1,8,43.9,1334.4,45.0,0,0.0,27.2,0
10,NH-08 Tripura Central,Tripura,2.0,18.0,2.2,4.5,9.0,False,1,1,0,0,24.3,50.0,2.0,0,0.0,9.6,1
8,NH-29 Kohima Mountain,Nagaland,0.2,0.9,0.9,1.8,3.6,False,3,2,1,4,70.8,1698.8,36.2,0,0.0,22.0,0
7,NH-102 Moreh Border,Manipur,0.4,2.6,5.1,10.2,20.4,False,1,1,0,0,41.7,675.8,18.7,0,0.0,12.5,0
10,NH-08 Tripura Central,Tripura,3.8,18.5,2.0,4.0,8.1,False,1,1,0,0,91.3,50.0,10.6,0,0.0,21.5,0
5,SH-05 Cherrapunjee Highland,Meghalaya,12.7,74.6,9.0,12.9,22.6,True,6,4,2,1,42.8,1399.6,33.8,0,0.0,36.1,0
2,NH-13 Trans-Arunachal,Arunachal Pradesh,1.4,11.8,0.7,1.3,2.6,False,2,2,0,1,46.9,1698.8,34.9,0,0.0,20.4,0
9,NH-54 Aizawl Ridge,Mizoram,0.3,1.1,3.7,7.3,14.7,False,5,1,4,2,62.0,1282.1,32.1,0,0.0,17.9,1
7,NH-102 Moreh Border,Manipur,13.5,34.1,12.0,17.2,39.6,False,0,0,0,0,74.2,417.8,18.1,3,45.0,32.8,1
8,NH-29 Kohima Mountain,Nagaland,0.6,3.9,4.3,8.6,17.2,False,4,3,1,1,19.3,1572.2,31.5,0,0.0,16.0,0
7,NH-102 Moreh Border,Manipur,0.9,3.8,9.2,18.4,36.8,False,2,2,0,1,26.8,542.4,7.6,0,0.0,10.3,0
7,NH-102 Moreh Border,Manipur,0.1,0.4,0.2,0.3,0.7,False,2,2,0,1,84.1,522.8,16.2,0,0.0,19.9,0
3,NH-229 Sela Pass,Arunachal Pradesh,7.8,22.4,28.7,43.8,84.6,False,6,5,1,3,53.9,3742.8,37.3,0,0.0,30.0,0
2,NH-13 Trans-Arunachal,Arunachal Pradesh,3.8,18.8,2.8,5.6,11.1,False,1,1,0,0,89.4,1832.1,29.8,0,0.0,25.1,1
11,NH-10 Teesta River Canyon,Sikkim,0.5,2.7,1.5,2.9,5.9,False,10,5,5,0,72.2,1468.4,37.9,0,0.0,28.9,0
3,NH-229 Sela Pass,Arunachal Pradesh,12.0,49.8,6.2,14.5,21.1,False,5,5,0,1,81.0,4175.9,39.0,4,95.0,63.7,1
5,SH-05 Cherrapunjee Highland,Meghalaya,0.6,3.7,2.5,5.1,10.1,False,13,6,7,2,60.7,1370.8,36.8,0,0.0,29.2,0
1,NH-27 Assam Arterial,Assam,2.0,19.8,2.5,5.0,10.0,False,1,1,0,1,8.9,50.0,8.2,0,0.0,8.9,0
11,NH-10 Teesta River Canyon,Sikkim,5.0,26.0,52.0,78.6,115.5,True,10,5,5,3,62.7,1634.8,40.2,0,0.0,32.7,0
7,NH-102 Moreh Border,Manipur,14.6,41.4,73.7,108.5,193.3,True,4,2,2,2,22.3,568.6,26.3,0,0.0,20.9,0
1,NH-27 Assam Arterial,Assam,46.8,117.8,35.8,58.0,107.3,True,3,1,2,1,32.1,262.7,2.0,1,75.0,49.5,0
6,NH-02 Imphal Lifeline,Manipur,3.2,29.5,11.4,17.8,27.7,False,4,0,4,1,75.4,891.7,28.7,0,0.0,22.9,0
8,NH-29 Kohima Mountain,Nagaland,0.4,3.8,0.7,1.5,2.9,False,2,2,0,3,80.1,1627.7,36.4,0,0.0,24.1,0
1,NH-27 Assam Arterial,Assam,0.3,2.4,1.4,2.8,5.5,False,3,0,3,0,22.7,118.1,6.1,3,45.0,16.4,0
12,NH-27S Haflong Hill,Assam,3.3,15.3,11.1,23.7,50.6,True,8,3,5,2,58.1,664.9,29.5,4,45.0,34.9,0
6,NH-02 Imphal Lifeline,Manipur,6.7,32.0,25.3,36.8,67.9,False,4,2,2,0,32.3,831.4,26.2,0,0.0,20.5,1
4,NH-06 Meghalaya Corridor,Meghalaya,1.8,11.8,1.3,2.6,5.2,False,1,1,0,1,23.0,1634.3,16.6,2,95.0,34.9,0
6,NH-02 Imphal Lifeline,Manipur,0.5,2.0,0.4,0.9,1.7,False,5,3,2,0,44.9,1331.0,19.2,0,0.0,17.0,0
12,NH-27S Haflong Hill,Assam,4.8,39.6,4.7,8.7,16.4,False,3,1,2,0,51.6,727.2,32.4,2,75.0,42.9,1
9,NH-54 Aizawl Ridge,Mizoram,26.2,83.4,21.8,41.3,60.8,True,6,2,4,3,62.9,1357.8,18.5,0,0.0,33.8,1
3,NH-229 Sela Pass,Arunachal Pradesh,3.3,13.7,23.6,36.8,71.4,True,10,5,5,2,55.8,3550.1,51.4,2,75.0,49.9,0
9,NH-54 Aizawl Ridge,Mizoram,2.1,15.4,1.0,2.0,4.0,False,8,1,7,2,35.9,1575.0,41.2,0,0.0,18.7,0
9,NH-54 Aizawl Ridge,Mizoram,0.0,0.3,4.2,8.5,17.0,False,5,4,1,1,45.7,1432.6,20.9,0,0.0,19.1,0
2,NH-13 Trans-Arunachal,Arunachal Pradesh,1.0,5.2,3.5,7.1,14.1,False,3,3,0,1,69.8,1839.2,37.4,0,0.0,25.0,0
6,NH-02 Imphal Lifeline,Manipur,0.1,0.3,29.0,55.5,91.8,True,2,2,0,0,61.4,720.5,11.5,3,45.0,26.8,1
5,SH-05 Cherrapunjee Highland,Meghalaya,15.0,45.5,24.8,44.6,100.3,True,7,2,5,1,71.4,1373.2,36.2,0,0.0,31.1,1
12,NH-27S Haflong Hill,Assam,7.8,33.9,18.0,41.1,76.7,False,4,4,0,1,17.6,588.4,32.3,2,75.0,42.6,0
7,NH-102 Moreh Border,Manipur,1.4,9.7,0.5,1.0,2.1,False,4,1,3,0,42.2,531.5,17.8,4,45.0,25.1,0
1,NH-27 Assam Arterial,Assam,9.0,54.6,13.4,31.2,60.5,True,3,1,2,0,23.6,279.8,15.9,0,0.0,19.6,0
8,NH-29 Kohima Mountain,Nagaland,2.3,13.0,58.2,102.9,163.9,True,4,4,0,1,16.6,1563.0,32.2,1,45.0,30.8,1
1,NH-27 Assam Arterial,Assam,0.8,4.7,3.3,6.6,13.3,False,2,0,2,0,46.8,73.5,4.9,0,0.0,8.9,1
4,NH-06 Meghalaya Corridor,Meghalaya,45.0,345.5,29.3,48.8,111.9,True,3,1,2,3,68.1,1351.8,23.2,1,45.0,58.1,1
12,NH-27S Haflong Hill,Assam,2.3,14.5,0.1,0.3,0.6,False,4,4,0,1,83.0,813.7,16.7,0,0.0,26.7,1
9,NH-54 Aizawl Ridge,Mizoram,3.0,14.4,1.6,3.2,6.4,False,2,2,0,1,10.5,1208.9,37.7,0,0.0,16.0,1
10,NH-08 Tripura Central,Tripura,8.4,32.2,5.9,11.7,23.4,False,0,0,0,0,44.2,50.0,2.0,0,0.0,13.5,0
3,NH-229 Sela Pass,Arunachal Pradesh,5.4,18.7,0.4,0.9,1.8,False,10,2,8,4,26.6,4186.5,26.6,0,0.0,17.1,1
4,NH-06 Meghalaya Corridor,Meghalaya,1.1,5.4,0.1,0.2,0.3,False,5,3,2,0,83.3,1303.4,16.8,0,0.0,22.9,0
3,NH-229 Sela Pass,Arunachal Pradesh,2.0,17.5,11.0,19.9,30.4,False,9,6,3,1,40.8,3714.1,39.6,3,95.0,53.3,0
7,NH-102 Moreh Border,Manipur,2.9,12.7,6.4,15.4,24.3,False,1,1,0,0,19.8,646.9,24.7,3,75.0,31.2,1
2,NH-13 Trans-Arunachal,Arunachal Pradesh,3.2,16.4,17.9,30.6,68.7,False,4,3,1,1,70.9,2019.8,34.8,3,95.0,50.6,1
1,NH-27 Assam Arterial,Assam,3.6,10.7,1.6,2.7,4.0,False,1,1,0,0,15.5,50.0,14.1,4,45.0,20.5,0
5,SH-05 Cherrapunjee Highland,Meghalaya,2.6,18.2,2.5,5.1,10.1,False,7,2,5,1,50.9,1123.5,43.1,4,45.0,35.1,1
7,NH-102 Moreh Border,Manipur,27.5,110.4,8.9,17.7,29.6,True,2,0,2,2,5.0,936.2,17.6,4,95.0,50.1,0
6,NH-02 Imphal Lifeline,Manipur,2.4,8.8,56.8,85.5,141.1,True,4,2,2,0,49.0,1024.6,33.6,0,0.0,19.8,0
2,NH-13 Trans-Arunachal,Arunachal Pradesh,0.2,0.7,14.8,23.6,50.7,False,5,1,4,2,66.3,1984.6,31.2,0,0.0,18.3,1
7,NH-102 Moreh Border,Manipur,1.1,4.5,22.3,54.8,94.5,True,2,2,0,0,5.0,658.0,24.5,0,0.0,10.5,1
3,NH-229 Sela Pass,Arunachal Pradesh,10.3,27.6,26.6,66.4,123.9,True,6,6,0,4,37.4,3838.9,37.5,0,0.0,30.6,1
10,NH-08 Tripura Central,Tripura,0.4,3.0,1.4,2.7,5.4,False,2,1,1,1,28.5,231.2,6.4,0,0.0,8.2,0
8,NH-29 Kohima Mountain,Nagaland,8.3,23.3,0.2,0.4,0.7,False,6,6,0,0,33.5,1405.9,33.5,3,75.0,47.1,0
11,NH-10 Teesta River Canyon,Sikkim,5.5,38.3,1.2,2.4,4.7,False,8,8,0,2,41.8,1436.5,36.3,0,0.0,37.2,0
8,NH-29 Kohima Mountain,Nagaland,3.4,16.7,19.2,30.9,47.0,True,6,5,1,1,48.6,1520.6,32.7,1,45.0,38.4,1
8,NH-29 Kohima Mountain,Nagaland,4.6,11.7,63.5,130.0,208.2,True,4,3,1,4,28.0,1727.7,31.7,0,0.0,18.9,1
12,NH-27S Haflong Hill,Assam,5.6,25.3,23.9,40.0,98.8,True,0,0,0,1,53.3,1134.7,31.5,1,95.0,43.1,0
7,NH-102 Moreh Border,Manipur,0.8,5.7,2.5,4.9,9.9,False,1,0,1,0,34.9,415.3,13.6,0,0.0,9.1,0
2,NH-13 Trans-Arunachal,Arunachal Pradesh,0.8,4.8,5.5,11.1,22.1,False,6,1,5,1,36.5,1790.4,30.5,0,0.0,14.5,0
5,SH-05 Cherrapunjee Highland,Meghalaya,1.7,8.0,2.0,4.0,8.0,False,4,2,2,0,20.0,1533.6,32.6,3,75.0,33.9,0
9,NH-54 Aizawl Ridge,Mizoram,22.1,57.5,55.4,80.8,126.7,True,5,4,1,2,61.6,1297.7,33.4,0,0.0,35.4,1
7,NH-102 Moreh Border,Manipur,0.2,1.0,3.8,7.6,15.1,False,4,2,2,0,67.3,728.7,16.0,0,0.0,17.5,0
8,NH-29 Kohima Mountain,Nagaland,6.3,24.1,1.8,3.7,9.3,True,7,2,5,1,32.6,1642.8,19.9,3,45.0,28.9,0
3,NH-229 Sela Pass,Arunachal Pradesh,1.7,14.8,20.1,40.0,62.7,True,8,5,3,1,24.6,3802.8,44.5,0,0.0,25.6,0
2,NH-13 Trans-Arunachal,Arunachal Pradesh,44.0,200.1,3.3,7.3,16.2,True,4,4,0,1,41.9,1770.5,23.6,4,45.0,60.2,1
3,NH-229 Sela Pass,Arunachal Pradesh,3.6,11.6,13.2,21.5,33.9,False,8,8,0,4,31.0,3813.5,42.5,4,75.0,50.2,1
6,NH-02 Imphal Lifeline,Manipur,1.1,4.7,1.5,3.0,6.0,False,5,1,4,1,84.2,773.4,14.8,1,75.0,37.3,1
6,NH-02 Imphal Lifeline,Manipur,8.2,27.4,17.4,40.5,82.9,False,3,3,0,1,63.2,978.2,19.2,3,75.0,43.6,1
7,NH-102 Moreh Border,Manipur,0.7,2.1,2.6,4.0,7.7,False,1,1,0,2,9.1,554.0,8.7,2,75.0,24.3,1
11,NH-10 Teesta River Canyon,Sikkim,22.5,111.1,19.2,39.6,70.2,True,5,5,0,2,46.9,1910.1,28.7,1,45.0,56.2,0
2,NH-13 Trans-Arunachal,Arunachal Pradesh,24.8,124.0,16.9,26.5,56.2,True,7,4,3,1,57.5,1731.2,36.0,3,45.0,59.9,1
11,NH-10 Teesta River Canyon,Sikkim,4.5,15.1,2.2,4.4,8.9,False,9,5,4,0,63.6,1726.1,52.1,0,0.0,32.6,1
12,NH-27S Haflong Hill,Assam,17.9,104.8,20.4,39.1,59.5,True,4,3,1,2,50.3,926.0,28.9,3,45.0,51.5,1
7,NH-102 Moreh Border,Manipur,7.8,31.0,23.8,47.7,92.2,True,3,1,2,0,42.0,601.6,8.0,4,45.0,27.4,1
11,NH-10 Teesta River Canyon,Sikkim,9.9,30.4,34.9,82.7,119.2,True,7,7,0,3,10.7,1329.9,36.6,3,75.0,47.8,1
5,SH-05 Cherrapunjee Highland,Meghalaya,34.9,120.4,28.6,48.3,83.4,True,3,2,1,3,42.8,1288.7,30.8,4,75.0,59.4,1
2,NH-13 Trans-Arunachal,Arunachal Pradesh,2.6,13.5,1.2,2.4,4.8,False,4,1,3,3,76.0,2090.8,38.8,0,0.0,23.9,1
10,NH-08 Tripura Central,Tripura,68.9,174.8,13.2,30.3,66.1,True,2,1,1,1,32.3,50.0,7.5,1,45.0,49.6,0
10,NH-08 Tripura Central,Tripura,12.4,51.0,0.1,0.2,0.3,False,1,0,1,1,20.2,230.0,7.5,4,95.0,38.5,1
6,NH-02 Imphal Lifeline,Manipur,1.6,11.1,2.6,5.2,10.3,False,5,2,3,2,83.9,1194.6,23.4,0,0.0,23.5,0
7,NH-102 Moreh Border,Manipur,0.4,3.9,2.3,4.5,9.1,False,3,3,0,0,47.1,838.8,16.1,0,0.0,17.0,0
9,NH-54 Aizawl Ridge,Mizoram,2.7,13.3,15.9,27.4,67.2,False,7,0,7,2,34.2,1123.1,31.3,1,95.0,37.8,0
9,NH-54 Aizawl Ridge,Mizoram,2.5,19.0,1.2,2.4,4.9,False,4,1,3,1,59.3,1420.0,25.0,4,45.0,30.9,1
11,NH-10 Teesta River Canyon,Sikkim,9.5,39.8,70.0,107.7,170.8,True,4,4,0,2,67.6,1754.3,49.6,4,75.0,54.8,0
12,NH-27S Haflong Hill,Assam,3.4,13.2,1.3,2.7,5.4,False,2,2,0,1,39.4,811.1,37.4,0,0.0,20.0,1
3,NH-229 Sela Pass,Arunachal Pradesh,0.3,2.5,5.0,10.0,20.0,False,9,6,3,3,64.7,3922.1,35.5,0,0.0,29.3,0
2,NH-13 Trans-Arunachal,Arunachal Pradesh,0.6,2.8,3.2,6.5,13.0,False,3,2,1,3,60.8,1656.1,31.5,0,0.0,20.0,0
3,NH-229 Sela Pass,Arunachal Pradesh,0.1,1.4,5.8,9.9,22.4,False,6,6,0,3,57.7,3953.7,33.4,1,95.0,51.4,1
1,NH-27 Assam Arterial,Assam,9.4,62.3,32.9,49.4,79.3,False,0,0,0,0,61.8,50.0,18.9,4,75.0,44.2,1
1,NH-27 Assam Arterial,Assam,5.2,37.8,0.1,0.2,0.5,False,2,1,1,1,28.2,110.6,8.9,3,45.0,26.8,0
3,NH-229 Sela Pass,Arunachal Pradesh,2.0,8.6,3.1,6.1,12.2,False,7,2,5,0,50.0,3837.3,38.1,0,0.0,20.8,0
1,NH-27 Assam Arterial,Assam,1.2,8.6,0.0,0.1,0.2,False,1,0,1,0,72.0,65.0,14.4,0,0.0,15.4,0
7,NH-102 Moreh Border,Manipur,4.5,22.2,1.6,3.2,6.4,False,2,1,1,3,5.0,767.4,12.4,0,0.0,9.7,0
12,NH-27S Haflong Hill,Assam,2.2,9.9,8.8,17.7,35.3,False,8,2,6,2,78.7,1014.8,26.4,0,0.0,23.1,0
2,NH-13 Trans-Arunachal,Arunachal Pradesh,42.3,225.2,1.9,3.3,6.3,True,7,5,2,0,30.8,1994.1,22.1,0,0.0,49.0,0
9,NH-54 Aizawl Ridge,Mizoram,23.1,60.6,17.6,30.7,68.6,False,7,2,5,1,33.1,1429.9,36.7,1,75.0,47.2,0
6,NH-02 Imphal Lifeline,Manipur,1.4,5.2,2.6,4.9,10.4,False,2,2,0,1,60.7,1166.3,33.1,2,45.0,32.0,0
4,NH-06 Meghalaya Corridor,Meghalaya,9.7,90.3,14.0,29.5,69.5,True,4,1,3,0,60.6,1361.6,31.6,3,45.0,46.7,1
5,SH-05 Cherrapunjee Highland,Meghalaya,0.3,1.4,3.7,7.4,14.8,False,5,3,2,0,90.1,1016.1,34.9,0,0.0,26.8,0
2,NH-13 Trans-Arunachal,Arunachal Pradesh,2.7,13.0,29.3,58.8,99.2,True,4,4,0,2,59.8,1715.6,41.3,2,45.0,39.1,0
3,NH-229 Sela Pass,Arunachal Pradesh,14.6,50.0,21.0,35.7,59.9,False,3,3,0,3,73.4,3753.7,49.2,0,0.0,36.8,1
10,NH-08 Tripura Central,Tripura,1.8,10.2,10.5,18.3,36.6,False,1,1,0,0,49.2,50.0,17.6,0,0.0,15.0,1
11,NH-10 Teesta River Canyon,Sikkim,5.9,44.0,43.8,67.7,107.8,True,6,3,3,1,76.2,1757.0,41.0,3,75.0,53.2,1
12,NH-27S Haflong Hill,Assam,16.2,108.1,5.3,8.2,18.7,True,3,0,3,0,57.5,938.6,19.5,0,0.0,34.1,1
4,NH-06 Meghalaya Corridor,Meghalaya,0.6,2.1,1.7,3.5,7.0,False,5,2,3,2,57.6,1636.1,19.8,0,0.0,17.0,0
5,SH-05 Cherrapunjee Highland,Meghalaya,19.6,66.2,33.6,48.8,79.7,False,4,4,0,3,70.0,1099.1,38.6,0,0.0,39.5,1
3,NH-229 Sela Pass,Arunachal Pradesh,0.6,3.8,1.6,3.3,6.5,False,4,4,0,2,88.7,3822.3,46.1,0,0.0,31.3,0
7,NH-102 Moreh Border,Manipur,0.5,2.8,0.1,0.1,0.3,False,2,2,0,0,51.6,568.3,11.7,4,75.0,33.4,1
7,NH-102 Moreh Border,Manipur,0.7,4.7,0.9,1.8,3.6,False,2,2,0,0,49.7,853.9,12.8,0,0.0,15.0,0
2,NH-13 Trans-Arunachal,Arunachal Pradesh,0.1,0.4,0.2,0.4,0.8,False,3,3,0,1,25.7,1973.5,41.3,0,0.0,18.2,0
10,NH-08 Tripura Central,Tripura,1.3,5.4,2.1,4.1,8.2,False,2,1,1,0,80.6,50.0,9.5,0,0.0,17.1,0
1,NH-27 Assam Arterial,Assam,7.5,27.4,0.8,1.6,3.3,False,1,0,1,1,54.6,50.0,11.1,0,0.0,15.9,0
1,NH-27 Assam Arterial,Assam,35.7,110.0,2.5,4.6,8.4,True,2,0,2,0,58.6,177.8,6.4,0,0.0,32.1,0
2,NH-13 Trans-Arunachal,Arunachal Pradesh,11.5,38.9,35.3,51.8,91.4,True,11,4,7,4,41.8,2146.9,29.0,2,95.0,51.6,0
11,NH-10 Teesta River Canyon,Sikkim,19.6,65.0,11.9,21.0,40.9,False,10,7,3,2,13.9,1839.6,40.4,2,75.0,55.9,1
11,NH-10 Teesta River Canyon,Sikkim,8.6,34.2,6.2,9.9,14.8,False,9,8,1,3,51.9,1885.0,54.7,1,75.0,59.4,1
3,NH-229 Sela Pass,Arunachal Pradesh,1.0,3.3,10.7,18.3,45.5,False,5,5,0,2,50.5,3703.4,44.0,0,0.0,27.0,0
1,NH-27 Assam Arterial,Assam,3.9,13.0,0.2,0.3,0.6,False,1,0,1,0,41.3,87.3,11.7,0,0.0,11.1,0
2,NH-13 Trans-Arunachal,Arunachal Pradesh,0.8,4.0,0.7,1.4,2.8,False,0,0,0,2,52.2,2063.3,31.7,0,0.0,15.0,1
7,NH-102 Moreh Border,Manipur,0.4,1.4,0.5,1.0,2.0,False,0,0,0,0,36.7,625.8,18.0,3,75.0,28.1,1
10,NH-08 Tripura Central,Tripura,3.8,24.9,18.3,37.1,58.5,False,0,0,0,2,28.6,50.0,8.0,4,95.0,34.6,0
8,NH-29 Kohima Mountain,Nagaland,1.5,4.6,11.7,21.1,32.7,False,2,2,0,3,72.7,1268.8,38.4,3,75.0,42.3,1
8,NH-29 Kohima Mountain,Nagaland,13.4,105.9,3.0,4.4,7.5,True,8,1,7,0,53.0,1331.3,38.6,2,45.0,50.1,1
5,SH-05 Cherrapunjee Highland,Meghalaya,2.9,17.3,3.0,6.0,12.0,False,6,5,1,3,57.5,1518.7,41.0,2,75.0,49.0,1
5,SH-05 Cherrapunjee Highland,Meghalaya,14.1,70.3,3.6,6.5,13.6,False,7,3,4,0,60.8,1332.0,46.5,4,75.0,57.2,1
8,NH-29 Kohima Mountain,Nagaland,5.1,18.3,2.2,5.2,10.1,False,4,4,0,2,26.6,1606.5,29.6,0,0.0,21.6,0
12,NH-27S Haflong Hill,Assam,39.8,113.4,46.9,90.8,184.4,True,2,2,0,2,54.1,973.2,16.9,3,75.0,56.9,1
9,NH-54 Aizawl Ridge,Mizoram,9.1,84.1,28.1,54.9,98.7,True,5,2,3,1,28.1,1177.9,35.9,2,45.0,43.5,1
6,NH-02 Imphal Lifeline,Manipur,1.0,9.1,1.0,2.0,4.1,False,9,2,7,0,58.7,931.2,17.8,0,0.0,18.2,0
12,NH-27S Haflong Hill,Assam,0.4,1.5,1.8,3.5,7.0,True,4,3,1,0,72.9,1006.3,35.6,0,0.0,24.3,0
7,NH-102 Moreh Border,Manipur,1.0,3.6,9.6,19.1,38.3,False,2,2,0,2,68.2,634.2,14.2,0,0.0,17.8,1
3,NH-229 Sela Pass,Arunachal Pradesh,11.9,43.4,34.1,58.4,104.6,True,7,6,1,2,62.8,3929.3,49.9,3,45.0,51.3,0
3,NH-229 Sela Pass,Arunachal Pradesh,4.8,23.9,36.9,69.1,166.7,True,7,6,1,4,47.5,3822.3,45.2,0,0.0,33.0,1
5,SH-05 Cherrapunjee Highland,Meghalaya,22.0,69.7,9.7,23.6,42.5,True,8,5,3,0,34.3,963.4,39.3,3,95.0,60.7,1
7,NH-102 Moreh Border,Manipur,4.7,26.4,14.7,27.9,47.5,False,2,0,2,0,39.1,499.5,20.2,0,0.0,15.2,0
5,SH-05 Cherrapunjee Highland,Meghalaya,40.0,118.9,4.8,9.6,14.1,True,11,4,7,2,42.1,1303.9,36.7,2,75.0,64.2,1
8,NH-29 Kohima Mountain,Nagaland,0.6,2.6,3.1,6.3,12.6,False,5,1,4,1,64.0,1429.3,33.3,0,0.0,18.8,0
8,NH-29 Kohima Mountain,Nagaland,4.8,21.1,15.8,32.7,81.1,True,4,2,2,3,72.2,1264.3,27.2,1,45.0,35.7,1
3,NH-229 Sela Pass,Arunachal Pradesh,0.4,2.4,0.1,0.3,0.5,False,6,2,4,3,72.3,3707.4,40.1,0,0.0,23.3,0
1,NH-27 Assam Arterial,Assam,0.5,2.9,4.2,7.0,15.2,False,4,0,4,0,10.9,50.0,2.0,0,0.0,5.0,0
2,NH-13 Trans-Arunachal,Arunachal Pradesh,0.2,1.8,1.8,3.6,7.1,False,4,4,0,1,42.5,1815.3,34.4,1,95.0,45.4,1
5,SH-05 Cherrapunjee Highland,Meghalaya,14.2,94.0,20.6,45.2,82.8,True,5,4,1,0,39.6,1595.7,36.4,3,75.0,58.8,1
11,NH-10 Teesta River Canyon,Sikkim,5.3,28.4,21.9,45.3,107.7,True,2,2,0,2,54.0,1869.7,45.1,1,95.0,50.6,1
10,NH-08 Tripura Central,Tripura,28.2,109.1,2.0,3.2,7.2,True,1,0,1,0,41.6,50.0,22.4,0,0.0,32.5,1
8,NH-29 Kohima Mountain,Nagaland,0.7,4.2,0.6,1.3,2.5,False,4,2,2,2,59.4,1355.8,29.8,1,45.0,31.0,0
10,NH-08 Tripura Central,Tripura,1.5,8.4,4.2,8.3,16.7,False,3,2,1,0,32.9,268.4,10.8,0,0.0,12.8,1
8,NH-29 Kohima Mountain,Nagaland,3.7,13.8,2.6,5.1,10.3,False,5,3,2,1,58.4,1754.3,31.1,0,0.0,23.7,0
10,NH-08 Tripura Central,Tripura,1.1,4.3,0.8,1.7,3.4,False,0,0,0,0,40.9,121.0,10.1,4,75.0,27.8,1
12,NH-27S Haflong Hill,Assam,3.4,13.2,0.9,1.8,3.5,False,2,2,0,1,47.7,890.3,26.0,0,0.0,19.0,1
1,NH-27 Assam Arterial,Assam,1.3,9.8,2.9,5.9,11.7,False,0,0,0,1,83.8,221.6,5.9,0,0.0,15.7,0
9,NH-54 Aizawl Ridge,Mizoram,2.3,9.0,8.5,17.0,34.0,False,5,4,1,1,52.9,1366.8,29.8,0,0.0,23.7,1
7,NH-102 Moreh Border,Manipur,10.0,25.2,47.9,68.4,128.7,True,1,1,0,2,27.1,502.0,10.4,0,0.0,13.2,1
7,NH-102 Moreh Border,Manipur,0.7,3.9,2.1,3.5,6.3,False,1,1,0,0,61.5,440.0,10.2,0,0.0,14.1,1
8,NH-29 Kohima Mountain,Nagaland,1.2,4.9,0.4,0.8,1.6,False,3,3,0,3,68.7,1565.3,39.1,0,0.0,25.1,0
10,NH-08 Tripura Central,Tripura,1.3,7.9,26.0,49.7,75.8,False,1,1,0,1,64.8,50.0,8.2,0,0.0,14.9,0
8,NH-29 Kohima Mountain,Nagaland,6.8,19.9,41.6,66.4,157.5,True,5,4,1,1,55.6,1530.3,23.2,3,75.0,43.7,1
7,NH-102 Moreh Border,Manipur,5.4,19.5,5.0,10.9,20.6,False,2,0,2,0,77.3,700.5,8.5,2,95.0,40.9,1
7,NH-102 Moreh Border,Manipur,13.9,41.4,28.5,61.5,90.9,True,3,3,0,0,22.7,494.9,17.1,4,75.0,39.8,1
11,NH-10 Teesta River Canyon,Sikkim,2.7,14.0,4.2,8.4,16.9,False,8,5,3,3,84.1,1648.3,37.2,0,0.0,32.9,0
9,NH-54 Aizawl Ridge,Mizoram,51.7,141.8,7.4,11.9,22.1,True,8,5,3,0,80.0,1408.0,24.8,1,75.0,74.1,0
8,NH-29 Kohima Mountain,Nagaland,12.5,51.3,46.9,76.4,187.8,True,3,2,1,1,83.4,1274.5,31.0,0,0.0,33.0,1
5,SH-05 Cherrapunjee Highland,Meghalaya,0.7,3.2,4.4,8.7,17.4,False,5,2,3,3,57.9,1389.2,45.7,0,0.0,22.5,1
2,NH-13 Trans-Arunachal,Arunachal Pradesh,0.7,6.0,1.0,2.0,3.9,False,4,3,1,3,22.9,1914.9,31.9,0,0.0,17.0,0
8,NH-29 Kohima Mountain,Nagaland,0.4,2.0,1.2,2.3,4.7,False,4,3,1,0,70.2,1570.6,29.3,0,0.0,22.8,1
